,workclass,education,marital-status,occupation,relationship,race,sex,native-country,income,age,fnlwgt,capital-gain,capital-loss,hours-per-week
1570,6,12,0,8,3,1,1,22,0,19,62534,0,0,40
1571,2,10,1,6,1,0,0,38,1,44,216907,0,1848,40
1572,2,9,0,4,3,0,0,38,0,24,198148,0,0,30
1573,2,9,0,2,3,0,0,38,0,19,124265,0,0,40
1574,2,5,5,1,3,0,0,38,0,49,261059,2176,0,40
1575,2,11,1,0,1,0,0,38,0,52,208137,0,0,40
1576,6,8,0,8,0,0,0,38,0,38,257250,0,0,52
1577,4,9,0,10,0,0,0,38,0,24,147253,0,0,50
1578,3,12,0,3,0,0,0,38,0,32,244268,0,0,50
1579,3,8,6,9,0,0,1,38,0,72,213255,0,0,8
1580,2,8,1,5,1,0,0,38,1,26,266912,0,0,50
1581,2,12,0,5,3,2,0,37,0,31,169104,0,0,40
1582,2,12,1,5,1,0,0,38,0,29,200511,0,0,50
1583,2,8,4,0,0,0,0,38,1,39,128715,10520,0,40
1584,6,8,1,8,1,0,0,38,0,48,65535,0,0,50
1585,2,9,1,6,1,0,0,38,1,40,103395,0,0,45
1586,2,9,4,1,4,0,0,33,0,51,71046,0,0,45
1587,6,8,4,6,3,0,0,38,0,28,125442,0,0,40
1588,2,8,0,1,3,0,1,38,0,22,169188,0,0,20
1589,2,12,0,0,0,0,1,38,0,23,121471,0,0,40
1590,2,9,1,11,1,0,0,38,0,65,207281,0,0,16
1591,3,12,1,3,1,0,0,38,0,26,46097,0,0,40
1592,4,9,0,10,3,0,0,38,0,20,206671,1055,0,50
1593,2,13,1,3,1,0,0,19,1,55,98361,15024,0,50
1594,6,12,1,4,1,0,0,38,0,38,322143,0,0,10
1595,2,8,0,3,0,0,0,38,1,33,149184,0,0,60
1596,3,8,1,0,2,0,1,38,0,33,119829,0,0,60
1597,2,12,0,5,0,1,1,38,0,37,910398,0,0,40
1598,2,6,0,9,3,0,0,38,0,19,176570,0,0,60
1599,2,12,0,5,0,0,0,38,0,24,216129,0,0,50
1600,2,6,1,6,1,0,0,38,0,30,27207,0,0,45
1601,4,8,4,1,0,0,1,38,0,57,68830,0,0,50
1602,4,9,0,3,3,0,1,38,0,22,178818,0,0,20
1603,2,8,1,9,1,1,0,38,1,57,236944,0,0,40
1604,4,8,1,10,1,0,0,38,0,46,273771,0,0,40
1605,2,8,1,0,1,0,0,38,0,67,318533,0,0,35
1606,0,8,0,10,4,1,1,38,0,35,451940,0,0,40
1607,2,8,5,6,3,0,0,38,0,47,102318,0,0,40
1608,2,5,1,6,1,0,0,38,0,39,379350,0,0,40
1609,2,9,4,4,4,2,0,29,0,50,21095,0,0,40
1610,6,7,4,5,0,0,1,38,0,58,211547,0,0,52
1611,2,10,1,3,2,0,1,38,1,36,85272,0,0,30
1612,2,13,1,3,1,0,0,8,1,45,46406,0,0,36
1613,2,8,1,9,1,0,0,38,1,54,53833,0,0,40
1614,2,12,0,0,3,0,0,38,0,26,161007,0,0,30
1615,2,8,1,3,1,0,0,38,1,60,53707,0,0,40
1616,2,15,1,3,1,0,0,38,1,46,370119,99999,0,60
1617,2,9,1,1,2,0,1,38,0,26,310907,0,0,35
1618,2,6,0,6,5,0,0,38,0,32,375833,0,0,40
1619,3,8,1,7,1,0,0,38,0,38,107513,0,0,40
1620,6,9,1,5,1,0,0,38,1,48,58683,0,0,70
1621,6,8,1,1,1,0,0,38,1,44,179557,0,1977,45
1622,2,8,0,4,3,2,1,29,0,37,70240,0,0,40
1623,2,9,1,1,1,0,0,38,0,44,147206,0,0,40
1624,2,8,0,4,0,4,1,38,0,31,175548,0,0,35
1625,6,15,1,3,1,0,0,38,1,61,163174,0,0,35
1626,2,8,1,6,1,0,0,38,0,51,126010,0,0,40
1627,2,12,1,5,2,0,1,38,1,52,147876,15024,0,60
1628,2,8,1,9,2,0,1,38,0,45,428350,0,1740,40
1629,1,10,1,3,2,1,1,13,0,36,200904,0,0,21
1630,2,6,1,4,1,0,0,25,0,39,328466,2407,0,70
1631,3,8,4,4,0,0,1,38,0,67,258973,0,0,24
1632,4,10,1,0,1,0,0,38,1,40,345969,0,0,40
1633,2,2,0,8,0,0,0,25,0,27,127796,0,0,35
1634,2,1,1,9,1,0,0,25,0,37,405723,0,0,40
1635,2,9,1,1,1,0,0,38,1,57,175942,0,0,50
1636,2,5,4,4,0,0,1,38,0,27,284196,0,0,40
1637,2,8,0,5,0,0,1,38,0,28,89718,2202,0,48
1638,7,12,1,3,1,0,0,38,1,34,175761,0,0,60
1639,2,8,1,9,1,0,0,38,1,54,206369,5178,0,50
1640,2,8,4,4,5,1,1,38,0,52,158993,0,0,38
1641,2,12,1,3,1,0,0,38,1,42,285066,0,0,45
1642,2,13,1,3,1,0,0,38,1,48,126754,15024,0,40
1643,4,13,1,3,1,0,0,38,1,65,209280,6514,0,35
1644,6,15,1,3,2,0,1,38,0,55,52888,0,0,10
1645,7,8,1,0,2,0,1,38,1,71,133821,0,0,20
1646,2,9,1,9,1,1,0,38,0,33,240763,0,0,40
1647,2,8,1,5,1,0,0,38,0,30,39054,0,0,40
1648,2,12,1,1,1,0,0,38,1,35,119272,0,0,55
1649,2,5,4,0,0,1,1,38,0,59,143372,0,0,40
1650,2,9,0,2,3,0,0,38,0,19,323421,0,0,20
1651,6,4,1,6,1,0,0,38,0,36,136028,0,0,30
1652,6,8,0,5,3,0,0,38,0,26,163189,0,0,40
1653,3,8,1,11,1,0,0,38,0,34,202729,0,0,40
1654,2,8,1,6,1,1,0,38,1,41,421871,0,0,40
1655,2,12,1,3,1,0,0,21,1,44,120277,15024,0,50
1656,5,8,5,13,4,0,1,38,0,26,211798,0,0,40
1657,2,8,1,6,1,0,0,38,0,47,198901,0,0,48
1658,2,9,0,5,3,0,0,38,0,18,214617,0,0,16
1659,6,5,1,6,1,0,0,38,0,55,179715,0,0,18
1660,3,8,1,6,1,0,0,38,0,49,107231,0,2002,40
1661,2,12,1,1,1,0,0,38,1,44,110355,0,0,40
1662,2,12,0,3,0,0,0,38,0,43,184378,0,0,40
1663,2,3,1,11,1,0,0,4,0,62,273454,0,0,40
1664,2,8,1,2,1,1,0,38,0,44,443040,0,0,40
1665,1,8,4,10,4,0,1,38,0,39,71701,0,0,40
1666,7,9,1,5,1,0,0,38,1,50,160151,0,0,60
1667,2,6,0,5,0,0,0,38,0,35,107991,0,0,45
1668,2,8,1,0,1,0,0,38,0,52,94391,0,0,40
1669,2,15,1,3,1,0,0,38,1,46,99835,0,0,60
1670,2,10,1,5,1,0,0,38,1,44,43711,7688,0,40
1671,2,9,0,1,4,0,0,38,0,43,83756,0,0,50
1672,2,3,1,6,1,0,0,38,0,51,120914,2961,0,40
1673,2,9,0,5,3,0,0,38,0,20,180052,0,0,20
1674,2,10,1,0,2,0,1,21,1,47,170846,0,0,40
1675,2,13,4,1,4,0,0,38,0,43,37937,0,0,50
1676,3,8,1,8,1,0,0,11,1,64,168340,0,0,40
1677,2,9,0,6,0,0,0,38,0,24,38455,0,0,40
1678,5,9,1,6,1,0,0,38,0,27,128059,0,0,50
1679,2,8,1,7,1,0,0,38,0,32,420895,0,0,40
1680,2,8,4,4,4,0,1,38,0,37,166744,0,0,12
1681,2,8,1,9,1,0,0,38,0,26,238768,0,0,60
1682,2,12,1,1,1,0,0,38,1,43,176270,99999,0,60
1683,2,8,1,9,2,0,1,38,0,50,140592,0,0,40
1684,6,8,0,7,3,0,0,38,0,20,211466,0,0,80
1685,2,8,1,1,1,0,0,38,1,37,188540,0,1902,45
1686,2,8,0,4,0,1,1,38,0,43,39581,0,0,45
1687,2,8,1,1,1,0,0,38,1,37,171150,0,1887,50
1688,2,4,4,4,0,0,1,1,0,53,117496,0,0,36
1689,2,14,1,3,1,0,0,38,1,44,145160,0,0,40
1690,2,8,0,4,0,0,1,38,0,25,28520,0,0,40
1691,2,6,0,0,3,0,1,38,0,17,103851,1055,0,20
1692,2,8,0,5,3,0,0,38,0,19,375077,0,0,50
1693,4,8,1,1,2,0,1,38,1,53,281590,15024,0,40
1694,2,9,1,5,1,0,0,38,0,44,151504,0,0,50
1695,2,8,1,9,1,1,0,38,1,51,415287,0,1902,40
1696,2,8,1,1,2,0,1,38,0,49,32212,0,0,43
1697,2,9,1,2,1,0,0,38,0,35,123606,0,0,40
1698,2,8,4,6,0,0,0,38,0,44,202565,0,0,45
1699,2,13,1,3,1,0,0,38,0,54,177927,0,0,60
1700,2,9,4,0,4,1,1,38,0,37,256723,0,0,35
1701,2,9,0,4,3,0,1,38,0,18,46247,0,0,15
1702,2,9,1,2,1,0,0,38,0,24,266926,0,0,40
1703,2,8,4,6,0,0,1,38,0,29,112031,0,0,50
1704,2,9,4,8,0,0,1,38,0,22,376277,0,0,35
1705,2,8,0,9,0,0,0,38,0,35,168817,0,0,40
1706,2,8,1,6,1,0,0,38,1,56,187487,0,0,48
1707,1,3,6,4,0,0,1,38,0,32,158784,0,0,40
1708,2,12,0,9,0,2,0,2,0,24,67222,0,0,45
1709,2,13,1,1,1,0,0,38,1,43,201723,0,1902,40
1710,2,8,6,5,5,0,1,38,0,73,267408,0,0,15
1711,5,9,1,6,1,0,0,23,0,47,168191,0,0,40
1712,2,7,1,9,1,0,0,38,0,49,105444,0,0,39
1713,2,12,1,5,1,0,0,38,1,38,156728,0,0,40
1714,2,8,1,9,1,1,0,38,0,31,148600,0,0,40
1715,2,9,4,0,4,3,1,38,0,39,19914,0,0,40
1716,2,12,4,0,0,0,1,38,0,42,190767,0,0,40
1717,2,13,1,3,1,2,0,2,1,41,233955,0,0,45
1718,2,12,1,5,1,0,0,38,1,35,30381,0,0,45
1719,2,8,1,7,1,0,0,38,0,38,187069,0,0,45
1720,2,8,4,0,0,0,1,38,0,31,367314,0,0,40
1721,3,8,1,11,1,0,0,38,0,51,101119,0,0,70
1722,2,12,4,5,0,0,0,38,1,38,86551,0,0,48
1723,3,9,1,1,1,0,0,38,1,40,218995,0,0,42
1724,2,8,0,4,0,0,1,38,0,21,57711,0,0,30
1725,2,9,4,6,0,0,0,38,0,44,303521,0,0,40
1726,2,8,1,6,1,0,0,38,1,55,199067,0,0,40
1727,2,8,4,5,0,0,0,38,0,29,247445,0,0,45
1728,2,13,1,3,2,0,1,38,1,49,186078,0,0,50
1729,2,11,1,4,1,0,0,38,0,31,77634,0,0,42
1730,2,13,0,1,3,0,0,38,0,24,180060,6849,0,90
1731,2,9,0,1,0,1,0,38,0,46,56482,0,0,40
1732,2,8,0,5,0,1,0,38,0,26,314177,0,0,40
1733,2,12,0,4,0,0,0,38,0,35,239755,0,0,38
1734,2,11,0,5,0,0,0,38,0,27,377680,0,0,50
1735,6,12,1,1,1,0,0,38,1,64,134960,15024,0,35
1736,2,12,0,6,5,0,0,38,0,26,294493,0,0,40
1737,2,8,0,4,0,0,1,38,0,21,32616,0,1719,16
1738,2,12,4,4,0,0,0,38,1,45,182655,0,0,45
1739,3,8,1,7,1,0,0,38,0,57,52267,0,0,72
1740,2,12,1,0,1,0,0,38,1,30,117963,0,0,40
1741,2,6,1,4,2,0,1,38,0,45,98881,0,0,32
1742,2,3,4,6,0,0,1,38,0,50,196963,0,0,30
1743,2,12,0,0,3,0,1,38,0,38,166988,0,0,40
1744,6,9,1,6,1,0,0,38,0,43,193459,0,0,60
1745,2,9,6,1,0,0,1,38,0,42,182342,0,0,55
1746,2,12,0,3,3,0,0,38,0,32,496743,0,0,40
1747,2,8,0,0,0,0,1,38,0,20,154781,0,0,40
1748,2,8,0,4,0,0,1,38,0,27,219371,0,0,35
1749,2,6,6,0,4,0,1,38,0,45,99179,0,0,40
1750,2,8,0,9,0,0,1,38,0,40,224910,0,0,40
1751,2,8,4,7,0,0,0,38,0,38,304651,0,0,60
1752,2,8,4,0,4,0,1,38,0,37,349689,0,0,40
1753,2,5,4,9,0,0,1,38,0,60,106850,0,0,40
1754,6,8,1,1,1,1,0,38,1,53,196328,0,0,45
1755,2,12,1,1,3,0,1,38,0,25,169323,0,0,40
1756,6,12,4,1,0,2,0,23,0,47,162924,0,0,60
1757,6,8,0,8,0,0,0,38,0,40,34037,0,0,70
1758,6,8,1,13,1,0,0,38,0,51,167651,0,0,40
1759,2,9,0,4,3,0,1,38,0,19,197384,0,0,10
1760,2,9,1,3,2,0,1,38,1,42,251795,0,0,50
1761,7,8,1,4,1,0,0,38,0,65,266081,0,0,40
1762,2,12,4,0,4,0,1,38,0,41,165309,0,0,40
1763,2,5,0,9,3,1,0,38,0,28,215873,0,0,45
1764,2,13,4,1,0,0,1,38,1,46,133938,27828,0,50
1765,2,12,1,3,2,0,1,38,1,49,159816,99999,0,20
1766,2,8,0,2,5,1,0,38,0,24,228424,0,0,40
1767,2,6,1,9,1,0,0,38,0,32,195576,0,0,40
1768,2,8,1,11,1,0,0,38,0,71,105200,6767,0,20
1769,2,9,1,10,1,0,0,38,1,26,167350,3103,0,40
1770,2,8,2,11,0,0,0,38,0,29,52199,0,0,40
1771,2,9,1,1,1,0,0,38,1,50,171338,99999,0,50
1772,2,11,1,6,1,0,0,38,1,51,120173,3103,0,50
1773,1,5,0,2,3,0,1,38,0,17,158762,0,0,20
1774,2,8,1,4,2,1,1,38,1,49,169818,0,0,40
1775,2,5,1,9,1,0,0,38,0,31,288419,0,0,40
1776,2,6,1,9,1,0,0,38,0,23,207546,0,0,40
1777,3,8,6,8,4,0,0,38,0,59,147707,0,2339,40
1778,5,5,0,0,3,0,0,38,0,17,228373,0,0,30
1779,2,9,1,5,1,0,0,38,1,43,193882,7688,0,40
1780,2,12,1,5,1,0,0,38,1,38,31033,7298,0,40
1781,2,8,1,1,1,0,0,38,0,37,272950,0,0,40
1782,2,5,0,4,3,0,0,38,0,29,183523,0,0,40
1783,2,12,1,1,1,0,0,38,1,39,238415,0,0,50
1784,2,10,0,0,0,0,0,38,0,31,19302,2202,0,38
1785,3,12,2,3,0,0,1,38,1,42,339671,8614,0,45
1786,3,13,1,3,2,0,1,38,1,35,103260,0,0,35
1787,2,13,1,1,1,2,0,38,1,39,79331,15024,0,40
1788,2,10,4,0,4,0,1,38,0,40,135056,0,0,40
1789,2,2,2,2,4,0,1,32,0,66,142723,0,0,40
1790,5,4,1,10,1,0,0,38,0,30,188569,0,0,40
1791,2,10,4,6,0,0,0,38,0,43,57322,0,0,40
1792,2,4,0,4,4,0,1,38,0,47,178309,0,0,50
1793,2,13,0,0,0,2,1,29,0,45,166107,0,0,40
1794,2,9,1,9,1,1,0,37,0,31,53042,0,0,40
1795,2,8,1,5,1,0,0,38,1,33,155343,3103,0,40
1796,2,12,0,0,0,0,0,38,0,32,35595,0,0,40
1797,2,10,1,2,1,1,0,38,0,28,429507,0,0,40
1798,5,8,1,0,1,0,0,38,1,50,159670,0,0,40
1799,2,3,4,5,0,0,1,38,0,63,151210,0,0,40
1800,2,12,1,0,1,0,0,38,0,28,186792,0,0,40
1801,2,9,6,0,4,1,1,38,0,38,204640,0,0,40
1802,2,8,4,4,0,0,1,38,0,52,87205,0,0,38
1803,7,15,1,3,1,2,0,38,1,38,112847,0,0,40
1804,2,8,0,1,0,0,0,38,0,41,107306,2174,0,40
1805,4,13,0,3,0,0,0,38,0,50,211319,0,0,38
1806,2,6,1,9,1,0,0,38,0,59,183606,0,0,40
1807,2,8,1,5,1,0,0,38,0,32,205390,0,0,49
1808,3,3,1,11,1,0,0,38,0,73,232871,2228,0,10
1809,7,8,4,1,4,0,0,38,0,52,101017,0,0,38
1810,2,8,1,1,1,0,0,38,0,57,114495,0,0,60
1811,2,11,1,1,1,0,0,38,1,35,183898,7298,0,50
1812,2,12,1,7,1,0,0,38,1,51,163921,0,0,56
1813,2,6,6,5,3,1,1,38,0,22,311764,0,0,35
1814,2,8,1,5,1,0,0,38,1,49,188330,0,0,40
1815,2,8,0,2,3,1,0,38,0,22,267174,0,0,40
1816,3,8,1,6,1,0,0,38,0,46,36228,0,1902,40
1817,2,8,4,6,4,0,1,38,0,48,199739,0,0,40
1818,2,8,1,6,1,0,0,26,0,52,185407,0,0,40
1819,4,12,1,0,1,0,0,38,1,43,206139,0,0,50
1820,2,3,1,2,1,0,0,25,0,25,282063,0,0,40
1821,2,3,0,6,0,0,0,38,0,31,332379,0,0,40
1822,2,9,0,5,3,0,0,38,0,19,418324,0,0,36
1823,1,9,0,11,3,0,0,38,0,19,263338,0,0,45
1824,2,8,1,7,1,0,0,38,1,51,158948,0,0,84
1825,2,12,4,1,4,0,0,38,1,51,221532,0,0,40
1826,6,8,0,3,4,0,1,5,1,22,202920,99999,0,40
1827,3,8,4,0,4,1,1,38,0,37,118909,0,0,35
1828,2,9,0,5,3,0,1,38,0,19,286469,0,0,30
1829,2,8,4,7,4,0,1,38,0,45,191914,0,0,55
1830,4,9,0,4,3,0,0,38,0,21,142766,0,0,10
1831,2,8,6,5,0,0,1,38,0,52,198744,0,0,40
1832,3,9,1,3,1,0,0,38,0,46,272780,0,0,24
1833,4,13,4,3,0,0,1,38,0,42,219553,0,0,38
1834,2,8,0,6,0,0,0,38,0,56,261232,0,0,40
1835,2,8,0,0,0,0,1,38,0,23,64292,0,0,40
1836,2,13,1,5,1,0,0,38,0,58,312131,0,0,40
1837,2,8,1,8,1,0,0,38,0,70,30713,0,0,30
1838,2,9,4,0,4,0,0,38,0,30,246439,0,0,40
1839,2,12,1,0,1,2,0,29,0,45,338105,0,0,40
1840,2,9,0,6,0,0,0,38,0,23,228243,0,0,44
1841,3,9,1,7,1,0,0,38,0,34,62463,0,1579,40
1842,2,12,1,6,2,0,1,38,0,38,31603,0,0,40
1843,2,11,1,6,1,0,0,38,0,24,165054,0,0,40
1844,2,3,0,7,0,3,0,38,0,53,121618,0,0,40
1845,5,8,0,7,0,1,0,38,0,45,273194,3325,0,40
1846,5,9,0,10,3,0,1,38,0,21,163665,0,0,40
1847,2,9,0,4,3,0,1,32,0,21,538319,0,0,40
1848,2,12,0,3,0,0,1,38,0,34,238246,0,0,40
1849,7,8,1,6,1,0,0,38,1,32,244665,5178,0,45
1850,2,8,1,2,1,0,0,38,0,21,131811,0,0,40
1851,3,13,1,2,1,0,0,38,0,63,231777,0,0,30
1852,2,4,0,2,3,1,0,38,0,23,156807,0,0,36
1853,2,12,4,6,4,0,0,38,0,28,236861,0,0,50
1854,6,8,0,7,4,1,0,38,0,29,229842,0,0,45
1855,3,12,0,3,3,0,1,38,0,25,190057,0,0,40
1856,4,13,0,3,0,0,1,38,0,44,55076,0,0,60
1857,2,8,0,4,3,0,1,38,0,18,152545,0,0,8
1858,2,8,0,4,3,0,0,38,0,26,153434,0,0,24
1859,3,10,1,0,2,0,1,38,1,47,171095,0,0,35
1860,2,8,4,5,0,0,0,38,0,23,239322,0,0,40
1861,2,9,1,9,1,0,0,38,0,46,138999,0,0,40
1862,3,12,1,1,1,0,0,38,1,61,95450,5178,0,50
1863,2,8,0,6,5,0,0,38,0,25,176520,0,0,40
1864,3,8,1,11,1,2,0,38,1,38,72338,0,0,54
1865,0,12,2,7,4,1,1,38,0,60,386261,0,0,15
1866,2,9,0,4,0,0,0,38,0,23,235722,0,0,20
1867,5,8,4,0,0,0,1,38,0,36,128884,0,0,48
1868,2,4,4,4,0,0,0,38,0,46,187226,0,0,25
1869,6,12,1,3,1,0,0,38,1,32,298332,0,0,45
1870,2,5,1,7,1,0,0,38,0,40,173607,0,0,40
1871,2,8,0,0,3,1,0,38,0,31,226756,0,0,40
1872,2,9,1,1,1,0,0,38,1,31,157887,0,0,65
1873,4,12,0,0,0,0,0,38,0,32,171111,0,0,37
1874,2,9,0,4,3,0,0,38,0,21,126314,0,0,10
1875,2,9,1,5,1,1,0,38,1,63,174018,0,0,40
1876,2,9,5,1,0,0,0,38,1,44,144778,0,0,45
1877,6,12,1,5,1,0,0,38,0,42,201522,0,0,60
1878,2,12,0,10,3,0,0,38,0,23,22966,0,0,35
1879,2,9,4,0,0,0,1,38,0,30,399088,0,0,45
1880,2,8,0,4,4,0,0,7,0,24,282202,0,0,40
1881,2,12,1,10,1,0,0,38,1,42,102606,0,0,40
1882,6,8,1,3,2,0,1,21,1,44,246862,0,0,40
1883,5,12,0,1,0,1,0,38,0,27,508336,0,0,48
1884,3,9,0,1,4,0,0,38,0,27,263431,0,0,40
1885,2,8,0,4,0,0,1,38,0,22,235733,0,0,45
1886,2,8,0,5,0,0,1,38,0,68,107910,0,0,40
1887,6,9,1,8,1,0,0,38,1,55,184425,0,0,99
1888,6,8,0,4,3,0,0,11,0,22,143062,0,0,40
1889,2,9,1,1,2,0,1,38,0,25,199545,0,0,15
1890,6,8,1,8,1,0,0,38,0,68,197015,0,0,45
1891,2,9,6,1,0,0,1,38,0,62,149617,0,0,16
1892,2,8,4,4,5,0,0,38,0,26,33610,0,0,40
1893,2,13,1,3,1,0,0,38,1,34,192002,0,0,55
1894,2,9,6,5,0,0,0,38,0,68,67791,0,0,40
1895,3,12,5,1,0,0,0,38,1,42,445382,0,0,45
1896,2,12,1,5,1,0,0,38,0,45,112283,0,0,55
1897,2,6,0,7,0,0,0,38,0,26,157249,0,0,40
1898,2,8,1,9,1,0,0,38,0,25,109872,0,0,45
1899,2,12,0,3,3,0,0,38,0,23,119838,0,0,50
1900,2,9,0,4,0,4,0,4,0,29,149943,0,1590,40
1901,0,3,6,8,4,0,1,38,0,65,27012,0,0,50
1902,2,8,0,7,0,0,0,38,0,31,91666,0,0,50
1903,2,8,0,0,0,0,1,38,0,26,270276,0,0,40
1904,2,9,1,6,1,0,0,38,1,39,179271,0,0,50
1905,2,8,1,9,1,0,0,38,1,44,161819,0,0,40
1906,3,13,4,3,4,0,1,38,0,45,339681,1506,0,45
1907,6,13,0,3,0,0,1,38,0,26,219897,0,0,50
1908,2,5,1,7,1,0,0,38,0,26,91683,0,0,35
1909,2,4,1,7,1,0,0,38,0,36,188834,0,0,50
1910,2,6,1,6,1,0,0,38,0,38,187046,0,0,45
1911,2,8,0,9,4,0,0,38,0,39,191807,0,0,48
1912,7,15,1,1,1,0,0,38,0,52,179951,0,0,40
1913,2,1,1,6,1,0,0,25,0,39,324420,0,0,45
1914,6,9,4,6,0,0,0,38,0,41,66632,0,0,40
1915,3,13,1,1,1,0,0,38,1,42,121718,0,1902,60
1916,2,12,1,5,1,0,0,38,0,47,162034,0,0,70
1917,3,11,1,11,1,1,0,38,0,28,218990,0,0,46
1918,3,12,0,3,3,0,0,38,0,25,125863,0,0,35
1919,2,12,0,0,0,0,1,38,0,35,225330,0,0,40
1920,2,8,5,0,4,0,1,38,0,32,120426,0,0,40
1921,2,13,1,6,1,1,0,38,1,38,119741,0,0,40
1922,2,9,1,10,1,0,0,38,1,44,32000,0,0,18
1923,2,9,0,11,3,0,1,38,0,21,124242,0,0,40
1924,2,12,0,5,3,0,1,38,0,27,278581,0,0,40
1925,2,12,0,1,0,0,0,38,1,30,230224,0,0,55
1926,2,12,0,5,0,0,0,38,0,30,204374,0,1741,48
1927,2,8,1,2,1,0,0,38,0,45,188386,0,1628,45
1928,2,8,0,6,3,0,0,38,0,20,164922,0,0,40
1929,2,13,0,3,0,0,0,38,0,57,195176,0,0,80
1930,2,9,4,0,0,0,0,38,0,43,166740,0,0,48
1931,0,6,1,8,3,1,1,38,0,50,156008,0,0,40
1932,2,3,1,9,5,2,1,2,0,28,162551,0,0,48
1933,2,8,1,10,5,0,1,38,1,25,211231,0,0,48
1934,2,8,1,5,1,0,0,38,0,25,169990,0,0,40
1935,2,12,1,1,1,0,0,38,0,90,221832,0,0,45
1936,3,12,5,3,4,1,0,38,0,38,255454,0,0,40
1937,2,12,2,1,4,0,1,38,0,35,28160,0,0,40
1938,4,12,1,1,1,0,0,1,1,50,159219,0,0,40
1939,3,8,0,0,0,0,1,38,0,26,103148,0,0,40
1940,2,9,1,8,1,0,0,38,0,39,165186,0,0,45
1941,2,5,1,5,1,0,0,38,0,56,31782,0,0,40
1942,3,8,4,11,4,1,1,38,0,24,249101,0,0,40
1943,2,8,1,0,2,0,1,38,1,46,243190,7688,0,40
1944,3,6,0,0,5,0,1,38,0,18,153405,0,0,25
1945,2,13,1,1,1,0,0,38,1,37,329980,0,2415,60
1946,2,13,4,3,0,0,1,38,0,57,176079,0,0,40
1947,4,8,0,0,4,1,1,38,0,43,218542,0,0,40
1948,4,12,1,3,1,0,0,26,0,29,303446,0,0,25
1949,2,13,1,1,1,0,0,38,1,40,102606,0,0,40
1950,6,12,1,1,1,0,0,38,0,44,483201,0,0,40
1951,3,8,1,1,1,0,0,38,0,77,144608,0,0,6
1952,2,12,0,3,0,1,0,38,0,30,226013,0,0,40
1953,2,8,1,9,1,0,0,38,0,21,165475,0,0,40
1954,2,5,1,11,1,0,0,38,0,66,263637,0,0,40
1955,2,6,0,7,3,0,0,38,0,40,201495,0,0,35
1956,2,8,1,5,1,0,0,38,0,68,213720,0,0,40
1957,2,8,6,4,0,0,1,38,0,64,170483,0,0,38
1958,2,12,0,3,0,0,1,38,0,26,214303,0,0,50
1959,2,9,1,1,1,0,0,38,1,32,190511,0,0,40
1960,2,8,0,0,3,0,0,38,0,32,242150,0,0,38
1961,3,13,1,3,1,0,0,38,1,51,159755,0,0,40
1962,2,13,1,3,1,0,0,38,1,50,147629,15024,0,45
1963,2,12,1,5,1,0,0,38,1,49,268022,0,0,50
1964,2,12,0,7,4,0,0,38,0,28,188711,0,0,20
1965,2,8,4,4,4,0,1,38,0,29,452205,0,0,36
1966,2,9,0,5,3,0,0,38,0,21,260847,0,0,30
1967,2,8,0,0,4,1,1,38,0,28,291374,0,0,40
1968,2,5,1,6,1,0,0,38,0,55,189933,0,0,40
1969,6,8,1,5,1,2,0,34,1,45,133969,0,0,50
1970,2,9,0,5,0,0,0,38,0,35,330664,0,0,40
1971,6,6,5,10,0,1,0,38,0,31,672412,0,0,40
1972,2,13,0,3,0,0,0,38,1,26,122999,8614,0,40
1973,2,8,1,4,1,0,0,10,0,30,111415,0,0,55
1974,2,8,1,5,1,0,0,38,0,33,217235,0,0,20
1975,2,12,2,3,0,2,0,0,1,40,121956,13550,0,40
1976,2,12,0,1,0,0,0,38,0,23,120172,0,0,40
1977,2,9,0,5,0,0,1,38,0,35,343403,0,0,40
1978,6,6,1,8,1,0,0,38,1,48,104790,0,0,50
1979,3,5,4,2,3,1,0,38,0,39,473547,0,0,40
1980,3,15,4,3,0,0,1,38,0,53,260106,0,0,50
1981,5,8,1,0,1,0,0,38,1,49,168232,0,0,40
1982,2,12,0,1,0,1,1,38,0,31,348491,0,0,40
1983,2,8,1,6,1,0,0,38,1,36,24106,3103,0,40
1984,7,9,1,1,1,0,0,38,1,60,197553,7688,0,50
1985,2,8,0,9,0,0,0,38,0,29,421065,0,0,48
1986,7,9,1,5,1,0,0,38,1,54,138852,0,0,45
1987,6,10,3,7,2,0,1,38,0,28,169631,0,0,3
1988,2,8,1,6,1,0,0,38,0,34,379412,0,0,50
1989,2,9,0,5,0,1,1,38,0,30,181992,0,0,35
1990,2,8,0,13,0,0,1,12,0,19,365640,0,0,45
1991,2,8,0,2,0,0,0,38,0,26,236564,0,0,40
1992,2,9,0,5,0,0,0,38,1,47,363418,0,0,70
1993,2,8,4,1,4,0,0,38,0,50,112351,0,0,38
1994,2,12,0,1,4,0,1,38,1,30,204704,0,0,45
1995,2,9,4,9,0,0,0,38,0,44,54611,0,0,50
1996,2,8,1,5,1,0,0,38,1,49,128132,0,0,60
1997,6,13,2,3,0,0,1,38,0,75,30599,0,0,50
1998,2,12,1,5,1,0,0,38,1,37,379522,0,0,55
1999,4,8,4,6,4,0,0,38,0,51,196504,0,0,38
2000,2,8,0,6,4,0,0,38,0,35,82552,0,0,35
2001,2,9,0,5,5,0,1,38,0,28,104024,0,0,40
2002,6,8,1,8,1,0,0,38,0,66,293114,1409,0,40
